Reviews,Sentiment
mein ghazi amanullah khan ke khelaf afghanistan mein sorish huye to khan abdul ghaffar khan bacha khan aik wafd ke sath amanullah khan se mulaqat ke liye balochistan ke raste kandahar ja rahe thay ke unhein sibbi mein griftar kar liya gaya,0
mein sarhad mein angrezon ke khelaf azadi ka ahang intehai taiz ho gaya qissa khawani bazar mein firing huye hazaron ki tadad mein pakhtoon shaheed kiye gaye khan abdul ghaffar khan bacha khan ko atmanjai se peshawar atey huye griftar ker liya geya aur agley saalon mein abdul ghaffar khan sirf chand mah jail aur nazar bandiyon se azad reh sake,0
iss tehreek ki kamyabi par inhein aur sathiyon ko kai bar tashadud ka nishana banaya gaya aur paband slasal kiya gaya,0
mein app jail se chutey to issi baras phir mount marlow islahat ke khelaf tahreek chalane ke jurm mein pandrah hazar razakaron samait griftar huye,0
mein rahai pai to un ka punjab aur sarhad mein dakhla mamnun qarar diya,0
iss ke baad azadi ki jaddojehad mein congress ke sath rahe,0
mein hindustan chor do ki tahreek mein lathi charj ka shikar hoker app ki do paslian toot gayein,0
zakhmi halat mein app ko qaid mein dal diya gaya,0
mein karachi mein peoples party ki bunyad bacha khan ne rakhi lakin iss se pashter ke iss nauzaidah jamat ka dhancah khara hota june mein griftar ker liye gaye,0
january mein reha keye gaye to soba sarhad mein dakhla aur naqlo harkat ki azadi na thi,0
lakin one unit bana aur phir khan abdul ghaffar khan aur doctor khan sahib ke raste juda hogaye,0
june mein apney bhai doctor khan sahab hi ki wazarat aala ke zamane mein griftar ker liye gaye,0
baghawat aur inteshar phelane ilzam mein moqadmat qaim huay,0
january mein rahai pai to national awami party banai october mein mashalla nafiz hua to masaibka key daur ka agaz hua,0
aur ka darmeyani arsa khan abdul ghaffar khan ney jailon aur jila watni mein guzara,0
dekha jaye to unki pori zindagi hi jail ke chakker katte huye guzer gae,0
se tak koi ais arsa na tha jab app mosalsal teen saalon tak jail se bahar rahe hon,0
khan abdul ghaffar khan ne national congress ki hamnawai mein do qaumi nazere musalmanon ke judagana tashkhus aur qiyam pakistan ko kabhi tasleem nahein kiya,0
qiyam pakistan ke sath hi pakhtunistan ke daye ho gae,0
mein kabul chale gaye wahan se al india radio kabul per apni taqreron zareye se pakistan ki mokhalfat aur pakhtunistan qaim ki tahreek chalai,0
jab russian afwaj ne afghanistan per hamla kiya to unhon ne afghan mojahideen ki bhi hemayat nahein ki,0
agarchay khan abdul ghaffar khan zindagi phar apne pakistani hone se inkari rahey aur pakistan ko aik reyasat qarar detey rahey yahi waja hai key unhon ney dafan hone ke leye afghanistan ki sarzamine ka intekhab kiya iss hawale se unhein iss kitab mein shamil nahein kiya jana chahiye tha,0
may mein momin shahi key halqa se qaumi assembly key rukun chuney gae june ki hizb e ikhtelaf key leader muntakhib huae september ko pakistan democratic party ke leader baney march ko sadar yahya khan ne sheikh mujibur rahman ko jo ke awami league ka sarbarah thay mashriqi pakistan mein qaumi assembly ki nishashton seats mein se nishashtain seats hasil ki thin ghair ioni qarar de dia aur sheikh mujibur rahman ko griftar arrest kar liya iss waja se yeh hamaray azli dushman bharat se ja mila,0
yani bharti afwaj ko sheikh mujibur rahman ki hami mosllah tanzeem mukti bahini ka mokammal tawun hasil tha,0
april ko all india radio ne khaber nashar ki ke pakistan mein azad hukumat ke qayam ka alan kar diya gaya hai,0
bharat ko ruse aur bartania ki mukammal hamayat aur madad hasil thi,0
november ko bharat ki bari fauj ne mashriqi pakistan par hamla kar dia,0
november tak mashriqi pakistan mein jangi halat bahut kharab ho gaye to sadar yahya khan ne majburan bangali rehnuma nurul amin ko aburi daur ke lia wazir azam namzad kar deye aur unke sath zulfiqar ali bhutto ko naib wazir azam aur wazir e kharja bana diya,0
december ko saqoot e dhaka ka saneha huwa,0
pakistan ke do tukrey hojaney ka nurul amin ko be inteha sadma huwa,0
iss moqa par unhon ne kaha allah tala mujhey pakistan ke iss almiya se pehley hi iss duniya se utha leta,0
october ko nurul amin inteqal kar gaye,0
pir pagara ki ibtedai zindagi mushkil halaat mein guzri,0
wo abhi saal ke the ke in ke walid syed sabghat ullah shah ko angrez hukomat ne hurriyat pasandi ke jurm mein giriftar kar liya,0
is ke bad inho ne hur jamat ko angrezon ke khilaf munazzam kiya jis par angrez hukomat ne inhe baghi qarar de kar march ko hyderabad jail mein phansi de di aur in ke jasd e khaki ko virsa ke hawale karne ke bajae ghayab kar diya,0
pir jo goth mein in ke aabaai ghar kangri house aur atraaf ke makanon aur aabaadi ko bombing se tabah kar diya gaya,0
is ke ilawa in ke mureedon ko jo hur kehlate the barhi tadad mein phansiyan di gai,0
us dauran pir pagara ki rohani gaddi ko hamesha ke liye khatam karne ki sazish bhi ki gai ta ke is khitte mein azaadi ka naam lene wala koi baqi na rahe,0
yehi wajah hai ke march se february tak kangri house mein takht pagara par koi pir muajood nahi tha,0
walid ki phansi ke bad sikander ali shah ko in ke chote bhai aur khandan ke deegar afraad ke sath kuch arsey bandar road ma jinnah road ke aik bungalow mein nazar band rakha gaya aur wahan se aligarh muntaqil kar diya gaya,0
in ki pesh goiyan aur siyasi tabsarey news papers namak mirch laga kar shaey karte the,0
marshal law ke khatme ke bad yeh jamhoriyat ki janib pehli peshraft thi jis se bad mein aam intekhabaat ki raah hamwar hui aur jis ke natije mein pakistan muslim league aur peoples party ki hukomatein qaiym hui thin aur mohammad khan junejo miyan mohammad nawaz sharif aur benazir bhutto ko wazarat uzma ke mansab tak pohanchne ka mauqa mila tha,0
october mein chohdri muhammad anwar bhander speaker maghribi pakistan ne governor maghribi pakistan nawab of kala bhag malik ameer muhammad khan ko sifarish kar ke unhen additional section judge muqarar kar deya,0
us commotion ne general asif nawaz jinjuwa ki muat ko fitri qarar diya jab ke bad mein ye baat sabit hoi ke unhen zahar deya gaya tha,0
august mein high court ne muhammad nawaz sharif ki factories seal aur par ecise ka imla mutayan kar deya,0
is fasle ko unhon ne kaladam qarar de deya,0
december ko ayein ke article g ke tehat qayam muqam chief election commissioner justice mukhtar ahmed junejo ne unhen na ehel qarar dete hoye khazat e naamzadgi mustarad kar deye kyun ke un par ilzam tha ke june ko haft rozah jaridah karachi ko aik interview dete hoye fakhar un nisa judge lahore high court par badunwani ke ilzamat legaye aur nizam e adal par baat cheet karte hoye kaha ke e adal ki bunyadi kharabi ye hai ken a to ise islami nizam e adal ke usolon par istawar kiya gaya aur na hi angreez ke nizam e adal ki khubiyon se arastah rehne deye gaya,0
ate jate hukumranon ne adliya ko apne maqasid ke leye istemal karna chaha,0
arzi aur juzwaqti mafadat ke leye mun zor intezamiya hamesha adalti waqar se khelti rahi,0
jis tarha burro curacy mein apne hawari paida keye gaye isi tarha adliya mein ye sab se bari badqismati rahi hai,0
phele adwar mein isi tarha hota tha ke agar judge leye gaye hain to in mein se aki adh judge aesa ajata tha jis ki hamdardiyan ya wabastagiyan hoti thein,0
mazi ke tajurbat bataye hain ke ye judge bhi jab masnad e adalat par beth jata tha to amomi muhall ki waja se is ki zaheni kefiyat phele jesi nahi rehti thi aur neek naami ki khatir adala o insaf se nahi khelta tha,0
munasib tadat mein deyanatdar bakirdar aur khuaf e khuda rakhne wale judges ki kami hamesh hi aik masla rahi hai lekin aj kal jo kuch ho raha hai i sne pore nizam e adal ki choleinholadi hain aur awam ka etemad adalaton se uthta jar aha hai,0
agar kisi judge ki taqaruri par woqla ki anjumanon qumi akhbaraat ke sahafiyon aur bakhbar logon ko kisi tarha ka tajub uar heart na ho to wo shkhs theek hai lekin agar kisi shakhs ke taqarur par bar association ke dafatir mein qehqaye gunjane lagein sahafi aur bakhabar log heart se aik dosre ka mun dekhne lagen hata ke aam log bhi cha magoyan karne lagein to aesa judge yaqenan mayar par pora nahi utarta aur wo munsif bane ka ehel nahi,0
is tarha ki taqarariyon aur intezamiya ke mafad parastana iqdat ne adliya ke idare ko shaded nuqsan phochya hai aur aaj halat ye ho chuki hai ke adalaton ke eyanon mein aesi awazein aur sazishein nazar aney lagi hain jo aam kisim ke sarkari daftaron ka khasa hoti hain,0
vote mustarad kar deye gaye,0
jin arkan ne apna haq e raidahi istamal nahi kiya in mein mulana azam tariq owees laghari raja khalid aur amanabbasi shamil han,0
blochistan subai assembly ke members mein se ne apna haq e raidahi istamal kiya,0
muhammad rafiq tarar ne nawaz sharif ki jila watni tak bara aham kardar ada kiya,0
is ke bad june ko general parvez musharraf ne unhen bhi sadar e pakistan ke uhde se farigh kar diya aur khud sadar e mumlikat ke uhde par faiz ho gaye,0
bangladesh ke founder sheikh mujeeb ur rehman ki sahabzadi apni inteqami khou par qaboo pane mien musalsal nakaam dikhai de rahi hain,0
miss haseena wajid ne na sirf tamam opposition jamaton ko dara dhamka kar unhe qaid o band mien rakh kar unhe election ke amal se bahar rakh kar past ke parliamentary intekhabat mien kamiyabi hasil kar li hai,0
wo islam pasandon bil khusoos jamaat islami ko dewaar se lagane ki policy par bhi amal peyra hain,0
mubsireen yeh sawal utha rahe hain ke aaya haseena wajid siyasi madbar politician hone ke bawajood siyasi mukhalfeen se is qadar khaiyf kyun hain lekin inhe is ka jawab nahi mil raha hai,0
december mien jamat e islami ke markazi rehnuma abdul qadir ko phansi diye jane ke bad yeh umeed ki ja rahi thi ke haseena wajid aur in ke sathiyon ka gussa qadre thanda ho chukka ho ga,0
lekin ab lag raha hai ke jamat e islami ke sala ameer maulana mutee ur rehman nizami samait aik darjan se zaiyd aeham siyasi karkuno ko phansi ki saza suna kar bangladesh ko danista taur par tabahi ki janib dhakela ja raha hai,0
abdul qadir ki phansi par bangladesh ke siyasi aur samaji halqon hatta ke zaraey iblaagh ne bhi maslehatan khamoshi ikhteyar kar rakhi thi lekin taza sazaon ke faisle ke bad zaraey iblaagh ne bhi zaban khol di hai,0
bengali zaraey iblaagh ne ab ki baar haseena wajid ki policy par karhi tanqeed karte hue jamaat ke sarbarah maulana mutee urrehman nizami aur in ke deegar sathiyon ko saza e maut sunae jane ki khule alfaaz mien muzammat ki hai,0
siyasi samaji aur iblaaghi halqon ki janib se miss haseena wajid ko yeh mashwara diya ja raha hai ke wo apna zehni muaaiyna karaey kyun ke jis qisam ki siyasi inteqami policy inho ne apna rakhi hai wo kisi bhi soorat mien mulk o qaum ke mafaad mien nahi hai,0
opposition ke musalsal aehtejaaj siyasi inarki aur haseena wajid ki inteqami siyasat ke natijey mien maeshiyat badtareen tabahi se do chaar hui hai,0
haseena wajid ke iqdamaat ke baiys gher jamhori quwwaton ko siyasat mien madakhlat ka mauqa mil sakta hai,0
bengali siyasat se ba khabar halqon ka khayal hai ke haseena wajid danista taur par mulk ko fauj ke hawale karne ki sazish kar rahi hain,0
agar inhe halaat ki nazakat ka mamooli sa bhi idraak ho to yeh andaza lar lena chahiye ke agar ab ki baar fauj ne iqtedar sambhala to haseena wajid apni zindagi ke baqiya ayyam mien siyasat ke qabil bhi nahi rahengi,0
unhen kamiyab karane ke leye panjab aur sindh ke wozra e aala ne do mehfooz tareen nashistein khali karaein thein aur unhen kamiyab karane ki zimedari qabol kit hi,0
janab shaukat azizne bhi hasbe riwayat bhohat wade waed keye intakhabi nare lagaye wahan ke awam ko kuch khawab dekhaye lekin natija wohi dhak ke teen pat,0
wazir e azam muntakheb hone ke bad shaukat azizsahab ne aik bar bhi us elaqe ka dorah nahi kiya,0
wazir e azam shaukat azizpar us waqat qatilana hamla hoa jab wo abhi wazir e azam nahi bane the yani wo aik intekhabi jalse se khitab kar ke wapis lot rahe the aur apni gari ke qareb phochne se chand lamhe phele aik zoordar damaka hoa aur wo bal bal bach gaye,0
ye aik khudkush hamla tha jis mein hamla awar apne maqsad mein kamiyab nahi ho saka,0
mumkin hai esa hi hoa ho kyun ke wazir e azam shaukat azizaksar o beshtar khzane ki tijoriyon ke bhare hoye hone ka dawa karte the lekin ese bhare hoye khazane ka kia faiedeha jo is mulik ke awam ke muan se roti ka akhari newala bhi cheen lene ke darpe ho,0
ho sakta ha ke wazir e azam shaukat azizki apni mali position phele se bhetar hogai ho lekin un ke dor e hukumat mein awam ki halat din badin abtar hoti chali ja rahi hai aur log khudkushiyan karne par majboor hen,0
september ko jab panjub assembly ne perviz musharaf ke donon uhde apne pas rakhne ke bare mein qarardad pass ki to ugle chand roz mein wazir e azam shaukat azizne waze tor par kha ke sadar ka wardi mein rehna mm ke sath kiye gaye muhaide ki khilaf warzi nahi,0
dosri taraf awam ki halat ye hai ke un ke mun se roti ka akhiri niwala bhi chena ja raha hai log berozgari aur bhook ke hathon khud kushi karne par majbor hain,0
insaf ki farhami ki sorat e haal ye hai ke koi jaiz kaam bhi rishwat ke bagher hone ka tasawor bhi khatam ho chukka hai,0
mulik ka khazana bhara hoa hai lakin is ke samrat awam tak nahi phonche,0
awam ko is bhare hoye khgazane se kiya matlab jo un se do waqat ki roti bhi chen le,0
sabiq wazir e azam shaukat azizke dor e hukumat mein cheeni ke bad tareen bhoran paida howa,0
cheeni i ki qemat rupe se bharh kar rupe tak ja phonchi wazir e azam samet hukumati aehalkar cheeni ki market mein farhami par israr karte rahe aur awam ko indiya dete rahe ke wo chini utility store se khariden,0
mulik mein aese stores kitne hain awam ki bhari aksariyat aam dokanon se cheeni karedne pay majboor thi aur jin elaqon mein sarkari store the bhi to awam ko waha bhi mushkilat ka samna karna para,0
utility stores ki chini bhi mili bhaghat se aam dokanon par farokhat hoti rahi aur logon ko mehnghe damon milti rahi aur aj tak mil rahi hai,0
utility stores par chini ki qemat asal qemat se derah guna ziyadah thi is baat ko hukumat danista nazar andaz karti rahi,0
hukumat ne sugar mil malikan ko qematein kam karne par majbor nahi kiya balke neb ne tehqiqat karana chahi to sadar perviz musharaf ke humum par ise bhi rok deya gaya kyun ke is mein ba asar hukumati ehalkar mulavis the aur wazirati kursiyon par barjaman the,0
un ke khilaf tehqiqat se hukumati dhanche par manfi asrat muratab hone ka andesha tha,0
june ke akhir mein pakistan steel mills ki farokhat ke silsile mein pakistan ki tarikh ka sab se bara maliyati scandle samne aya jis mein supreme court ko madakhlat karni pari,0
sirf ye hi nahi kesc ptcl ki nijkari black cab tracketer zarinalit crislar aur railway coachon ke scandles ki baz ghasht bhi pore mulik mein suna di,0
kisi mamle mein transparanci nahi thi,0
commission aur kickback ka dor dora raha quomi assase koriyon ke mol farokhat keye gaye,0
supreme court ke arkan par mushtamil full bench ne pakistan steel mills ki nijkari ko kaladam qarar de deya,0
is tarha saal mein mukamal hone wale sab se bare sanati unit ko aik ghante ki karwai mein farikhat kar deya gaya,0
august ko wazir e azam shaukat aziz ke khilaf tehrik e adam etimad jam karai gayi,0
is notice mein wazir e azam ke khilaf nukat par mushtamil charge sheet tayar ki gayi thi aur jis par opposition ke kam o besh tamam arkan ke dastakhat the,0
charge sheet ein kaha gaya tha ke wazir e azam pakistan steel mills ki privatization mein aain mein deye gaye mandate aur privatization ke qawanin ki khilaf warzi ke zimedar hain,0
is notice mein mein stock market corruption karne ke zimedar brockers ke khilaf karwai na karne ka zimedar bhi wazir e azam ko theraya gaya,0
chini semint gandum railway arazi scandal samit degar bezabtagiyon ki zimedari bhi wazir e azam par dal de gayi,0
